Canopy_height,Distance_to_path,DTM,Groundwater,Infrared,NDVI,pH,Precipitation,Soil_organic_matter,Temp_max,Temp_mean,Temp_min,Soilcode,Landcover,Location,Plotcode,filename,Quadrant_code,alpha_diversity
0,2.6,2.506294966,46,142,0.267175585,5.38289547,886.7701416,7.202613354,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,212,USP GREEN species richness.xlsx,2,0
0,2.6,2.506294966,46,142,0.267175585,5.38289547,886.7701416,7.202613354,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,212,USP GREEN species richness.xlsx,3,0
0,2.6,2.506294966,46,142,0.267175585,5.38289547,886.7701416,7.202613354,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,212,USP GREEN species richness.xlsx,4,0
0,0,2.39109993,50,175,0.299598396,5.417814732,887.9141846,6.964473248,14.45698738,10.41898346,6.208516598,urban_soil,gesloten verharding,USP,213,USP GREEN species richness.xlsx,1,0
0,0,2.39109993,50,175,0.299598396,5.417814732,887.9141846,6.964473248,14.45698738,10.41898346,6.208516598,urban_soil,gesloten verharding,USP,213,USP GREEN species richness.xlsx,2,0
0,0,2.39109993,50,175,0.299598396,5.417814732,887.9141846,6.964473248,14.45698738,10.41898346,6.208516598,urban_soil,gesloten verharding,USP,213,USP GREEN species richness.xlsx,3,0
0,0,2.39109993,50,175,0.299598396,5.417814732,887.9141846,6.964473248,14.45698738,10.41898346,6.208516598,urban_soil,gesloten verharding,USP,213,USP GREEN species richness.xlsx,4,0
0,4.833219,2.262300014,48,187,0.113782503,5.135803223,886.7701416,7.289456844,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening,USP,221,USP GREEN species richness.xlsx,1,10
0,4.833219,2.262300014,48,187,0.113782503,5.135803223,886.7701416,7.289456844,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening,USP,221,USP GREEN species richness.xlsx,2,11
0,4.833219,2.262300014,48,187,0.113782503,5.135803223,886.7701416,7.289456844,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening,USP,221,USP GREEN species richness.xlsx,3,11
0,4.833219,2.262300014,48,187,0.113782503,5.135803223,886.7701416,7.289456844,14.45698738,10.41898346,6.208516598,urban_soil,groenvoorziening,USP,221,USP GREEN species richness.xlsx,4,12
0,26.4,1.336799979,44,135,0.086503804,5.607236862,886.7701416,11.18923378,14.45698738,10.41898346,6.208516598,urban_soil,open verharding,USP,222,USP GREEN species richness.xlsx,1,0
0,26.4,1.336799979,44,135,0.086503804,5.607236862,886.7701416,11.18923378,14.45698738,10.41898346,6.208516598,urban_soil,open verharding,USP,222,USP GREEN species richness.xlsx,2,0
0,26.4,1.336799979,44,135,0.086503804,5.607236862,886.7701416,11.18923378,14.45698738,10.41898346,6.208516598,urban_soil,open verharding,USP,222,USP GREEN species richness.xlsx,3,0
0,26.4,1.336799979,44,135,0.086503804,5.607236862,886.7701416,11.18923378,14.45698738,10.41898346,6.208516598,urban_soil,open verharding,USP,222,USP GREEN species richness.xlsx,4,0
0,0,1.862800002,47,183,0.270495206,5.505975723,886.7701416,7.270219803,14.45698738,10.41898346,6.208516598,urban_soil,open verharding,USP,223,USP GREEN species richness.xlsx,1,0
0,0,1.862800002,47,183,0.270495206,5.505975723,886.7701416,7.270219803,14.45698738,10.41898346,6.208516598,urban_soil,open verharding,USP,223,USP GREEN species richness.xlsx,2,0
0,0,1.862800002,47,183,0.270495206,5.505975723,886.7701416,7.270219803,14.45698738,10.41898346,6.208516598,urban_soil,open verharding,USP,223,USP GREEN species richness.xlsx,3,0
0,0,1.862800002,47,183,0.270495206,5.505975723,886.7701416,7.270219803,14.45698738,10.41898346,6.208516598,urban_soil,open verharding,USP,223,USP GREEN species richness.xlsx,4,0
0,15,2.651415586,50,139,0.063368767,5.290952206,887.9141846,8.09183979,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,231,USP GREEN species richness.xlsx,1,0
0,15,2.651415586,50,139,0.063368767,5.290952206,887.9141846,8.09183979,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,231,USP GREEN species richness.xlsx,2,0
0,15,2.651415586,50,139,0.063368767,5.290952206,887.9141846,8.09183979,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,231,USP GREEN species richness.xlsx,3,0
0,15,2.651415586,50,139,0.063368767,5.290952206,887.9141846,8.09183979,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,231,USP GREEN species richness.xlsx,4,0
0,6.529931,2.441726446,47,68,0.061946902,5.473474979,887.9141846,8.008339882,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,232,USP GREEN species richness.xlsx,1,0
0,6.529931,2.441726446,47,68,0.061946902,5.473474979,887.9141846,8.008339882,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,232,USP GREEN species richness.xlsx,2,0
0,6.529931,2.441726446,47,68,0.061946902,5.473474979,887.9141846,8.008339882,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,232,USP GREEN species richness.xlsx,3,0
0,6.529931,2.441726446,47,68,0.061946902,5.473474979,887.9141846,8.008339882,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,232,USP GREEN species richness.xlsx,4,0
0,12.001666,2.202500105,40,62,0.056877539,5.490592003,887.9141846,6.903900623,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,233,USP GREEN species richness.xlsx,1,0
0,12.001666,2.202500105,40,62,0.056877539,5.490592003,887.9141846,6.903900623,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,233,USP GREEN species richness.xlsx,2,0
0,12.001666,2.202500105,40,62,0.056877539,5.490592003,887.9141846,6.903900623,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,233,USP GREEN species richness.xlsx,3,0
0,12.001666,2.202500105,40,62,0.056877539,5.490592003,887.9141846,6.903900623,14.45698738,10.41898346,6.208516598,urban_soil,BGT pand,USP,233,USP GREEN species richness.xlsx,4,0
14,5.440588,1.146800041,90,160,0.383093148,5.693996429,887.9141846,5.047045708,14.46064663,10.41454792,6.199093819,urban_soil,"oever, slootkant",USP,312,USP GREEN species richness.xlsx,1,3
14,5.440588,1.146800041,90,160,0.383093148,5.693996429,887.9141846,5.047045708,14.46064663,10.41454792,6.199093819,urban_soil,"oever, slootkant",USP,312,USP GREEN species richness.xlsx,2,2
14,5.440588,1.146800041,90,160,0.383093148,5.693996429,887.9141846,5.047045708,14.46064663,10.41454792,6.199093819,urban_soil,"oever, slootkant",USP,312,USP GREEN species richness.xlsx,3,5
14,5.440588,1.146800041,90,160,0.383093148,5.693996429,887.9141846,5.047045708,14.46064663,10.41454792,6.199093819,urban_soil,"oever, slootkant",USP,312,USP GREEN species richness.xlsx,4,3
0,4.386343,2.165800095,90,174,0.369505703,5.565493107,887.9141846,4.586098194,14.46064663,10.41454792,6.199093819,Rd90Cp,loofbos,USP,313,USP GREEN species richness.xlsx,1,6
0,4.386343,2.165800095,90,174,0.369505703,5.565493107,887.9141846,4.586098194,14.46064663,10.41454792,6.199093819,Rd90Cp,loofbos,USP,313,USP GREEN species richness.xlsx,2,4
0,4.386343,2.165800095,90,174,0.369505703,5.565493107,887.9141846,4.586098194,14.46064663,10.41454792,6.199093819,Rd90Cp,loofbos,USP,313,USP GREEN species richness.xlsx,3,5
0,4.386343,2.165800095,90,174,0.369505703,5.565493107,887.9141846,4.586098194,14.46064663,10.41454792,6.199093819,Rd90Cp,loofbos,USP,313,USP GREEN species richness.xlsx,4,4
0,30.746708,2.341300011,90,71,0.100864552,5.849726677,887.9141846,5.555072784,14.46064663,10.41454792,6.199093819,urban_soil,erf,USP,321,USP GREEN species richness.xlsx,1,0
0,30.746708,2.341300011,90,71,0.100864552,5.849726677,887.9141846,5.555072784,14.46064663,10.41454792,6.199093819,urban_soil,erf,USP,321,USP GREEN species richness.xlsx,2,0
0,30.746708,2.341300011,90,71,0.100864552,5.849726677,887.9141846,5.555072784,14.46064663,10.41454792,6.199093819,urban_soil,erf,USP,321,USP GREEN species richness.xlsx,3,0
0,30.746708,2.341300011,90,71,0.100864552,5.849726677,887.9141846,5.555072784,14.46064663,10.41454792,6.199093819,urban_soil,erf,USP,321,USP GREEN species richness.xlsx,4,0
0,22.389284,2.338367939,90,120,0.046867751,5.814889908,887.9141846,5.533599854,14.46064663,10.41454792,6.199093819,urban_soil,BGT pand,USP,322,USP GREEN species richness.xlsx,1,0
0,22.389284,2.338367939,90,120,0.046867751,5.814889908,887.9141846,5.533599854,14.46064663,10.41454792,6.199093819,urban_soil,BGT pand,USP,322,USP GREEN species richness.xlsx,2,0
0,22.389284,2.338367939,90,120,0.046867751,5.814889908,887.9141846,5.533599854,14.46064663,10.41454792,6.199093819,urban_soil,BGT pand,USP,322,USP GREEN species richness.xlsx,3,0
0,22.389284,2.338367939,90,120,0.046867751,5.814889908,887.9141846,5.533599854,14.46064663,10.41454792,6.199093819,urban_soil,BGT pand,USP,322,USP GREEN species richness.xlsx,4,0
0,66.169479,2.408299923,90,169,0.336262256,5.834363461,887.9141846,4.841579437,14.46064663,10.41454792,6.199093819,urban_soil,groenvoorziening,USP,323,USP GREEN species richness.xlsx,1,8
0,66.169479,2.408299923,90,169,0.336262256,5.834363461,887.9141846,4.841579437,14.46064663,10.41454792,6.199093819,urban_soil,groenvoorziening,USP,323,USP GREEN species richness.xlsx,2,9
0,66.169479,2.408299923,90,169,0.336262256,5.834363461,887.9141846,4.841579437,14.46064663,10.41454792,6.199093819,urban_soil,groenvoorziening,USP,323,USP GREEN species richness.xlsx,3,8
0,66.169479,2.408299923,90,169,0.336262256,5.834363461,887.9141846,4.841579437,14.46064663,10.41454792,6.199093819,urban_soil,groenvoorziening,USP,323,USP GREEN species richness.xlsx,4,7
0,48.379333,2.109299898,90,192,0.42407313,5.528093338,887.9141846,4.6717062,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,331,USP GREEN species richness.xlsx,1,8
0,48.379333,2.109299898,90,192,0.42407313,5.528093338,887.9141846,4.6717062,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,331,USP GREEN species richness.xlsx,2,5
0,48.379333,2.109299898,90,192,0.42407313,5.528093338,887.9141846,4.6717062,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,331,USP GREEN species richness.xlsx,3,7
0,48.379333,2.109299898,90,192,0.42407313,5.528093338,887.9141846,4.6717062,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,331,USP GREEN species richness.xlsx,4,6
0,42.878899,2.021800041,90,182,0.470167071,5.490550041,887.9141846,4.519810677,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3312,USP GREEN species richness.xlsx,1,5
0,42.878899,2.021800041,90,182,0.470167071,5.490550041,887.9141846,4.519810677,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3312,USP GREEN species richness.xlsx,2,7
0,42.878899,2.021800041,90,182,0.470167071,5.490550041,887.9141846,4.519810677,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3312,USP GREEN species richness.xlsx,3,7
0,42.878899,2.021800041,90,182,0.470167071,5.490550041,887.9141846,4.519810677,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3312,USP GREEN species richness.xlsx,4,8
0,46.173588,2.060400009,90,191,0.464509726,5.499700069,887.9141846,4.635336399,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3313,USP GREEN species richness.xlsx,1,4
0,46.173588,2.060400009,90,191,0.464509726,5.499700069,887.9141846,4.635336399,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3313,USP GREEN species richness.xlsx,2,4
0,46.173588,2.060400009,90,191,0.464509726,5.499700069,887.9141846,4.635336399,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3313,USP GREEN species richness.xlsx,3,6
0,46.173588,2.060400009,90,191,0.464509726,5.499700069,887.9141846,4.635336399,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3313,USP GREEN species richness.xlsx,4,6
0,19.527416,2.055299997,90,194,0.430276901,5.563583374,887.9141846,4.470243454,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,332,USP GREEN species richness.xlsx,1,4
0,19.527416,2.055299997,90,194,0.430276901,5.563583374,887.9141846,4.470243454,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,332,USP GREEN species richness.xlsx,2,8
0,19.527416,2.055299997,90,194,0.430276901,5.563583374,887.9141846,4.470243454,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,332,USP GREEN species richness.xlsx,3,3
0,19.527416,2.055299997,90,194,0.430276901,5.563583374,887.9141846,4.470243454,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,332,USP GREEN species richness.xlsx,4,3
0,10.394229,2.023099899,90,190,0.420003295,5.504875183,887.9141846,4.645617962,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3321,USP GREEN species richness.xlsx,1,5
0,10.394229,2.023099899,90,190,0.420003295,5.504875183,887.9141846,4.645617962,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3321,USP GREEN species richness.xlsx,2,3
0,10.394229,2.023099899,90,190,0.420003295,5.504875183,887.9141846,4.645617962,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3321,USP GREEN species richness.xlsx,3,5
0,10.394229,2.023099899,90,190,0.420003295,5.504875183,887.9141846,4.645617962,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3321,USP GREEN species richness.xlsx,4,6
0,0,2.134299994,90,191,0.417095423,5.550159931,887.9141846,4.552203178,14.46064663,10.41454792,6.199093819,Rd90Cp,gesloten verharding,USP,3323,USP GREEN species richness.xlsx,1,8
0,0,2.134299994,90,191,0.417095423,5.550159931,887.9141846,4.552203178,14.46064663,10.41454792,6.199093819,Rd90Cp,gesloten verharding,USP,3323,USP GREEN species richness.xlsx,2,0
0,0,2.134299994,90,191,0.417095423,5.550159931,887.9141846,4.552203178,14.46064663,10.41454792,6.199093819,Rd90Cp,gesloten verharding,USP,3323,USP GREEN species richness.xlsx,3,7
0,0,2.134299994,90,191,0.417095423,5.550159931,887.9141846,4.552203178,14.46064663,10.41454792,6.199093819,Rd90Cp,gesloten verharding,USP,3323,USP GREEN species richness.xlsx,4,0
5,0.4,2.387799978,90,178,0.429701537,5.507066727,887.9141846,4.862335205,14.46064663,10.41454792,6.199093819,Rd90Cp,groenvoorziening,USP,333,USP GREEN species richness.xlsx,1,1
5,0.4,2.387799978,90,178,0.429701537,5.507066727,887.9141846,4.862335205,14.46064663,10.41454792,6.199093819,Rd90Cp,groenvoorziening,USP,333,USP GREEN species richness.xlsx,2,1
5,0.4,2.387799978,90,178,0.429701537,5.507066727,887.9141846,4.862335205,14.46064663,10.41454792,6.199093819,Rd90Cp,groenvoorziening,USP,333,USP GREEN species richness.xlsx,3,0
5,0.4,2.387799978,90,178,0.429701537,5.507066727,887.9141846,4.862335205,14.46064663,10.41454792,6.199093819,Rd90Cp,groenvoorziening,USP,333,USP GREEN species richness.xlsx,4,0
0,21.313847,2.095299959,90,192,0.447064906,5.521019936,887.9141846,4.554173946,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3331,USP GREEN species richness.xlsx,1,5
0,21.313847,2.095299959,90,192,0.447064906,5.521019936,887.9141846,4.554173946,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3331,USP GREEN species richness.xlsx,2,6
0,21.313847,2.095299959,90,192,0.447064906,5.521019936,887.9141846,4.554173946,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3331,USP GREEN species richness.xlsx,3,7
0,21.313847,2.095299959,90,192,0.447064906,5.521019936,887.9141846,4.554173946,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3331,USP GREEN species richness.xlsx,4,6
0,23.719191,2.148999929,90,185,0.448116332,5.521019936,887.9141846,4.554173946,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33312,USP GREEN species richness.xlsx,1,6
0,23.719191,2.148999929,90,185,0.448116332,5.521019936,887.9141846,4.554173946,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33312,USP GREEN species richness.xlsx,2,6
0,23.719191,2.148999929,90,185,0.448116332,5.521019936,887.9141846,4.554173946,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33312,USP GREEN species richness.xlsx,3,6
0,23.719191,2.148999929,90,185,0.448116332,5.521019936,887.9141846,4.554173946,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33312,USP GREEN species richness.xlsx,4,7
0,13.219683,2.102099895,90,188,0.440957159,5.462326527,887.9141846,4.537153244,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33313,USP GREEN species richness.xlsx,1,8
0,13.219683,2.102099895,90,188,0.440957159,5.462326527,887.9141846,4.537153244,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33313,USP GREEN species richness.xlsx,2,8
0,13.219683,2.102099895,90,188,0.440957159,5.462326527,887.9141846,4.537153244,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33313,USP GREEN species richness.xlsx,3,7
0,13.219683,2.102099895,90,188,0.440957159,5.462326527,887.9141846,4.537153244,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33313,USP GREEN species richness.xlsx,4,5
0,14.35688,2.060100079,90,194,0.446158886,5.525613308,887.9141846,4.509019375,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3332,USP GREEN species richness.xlsx,1,7
0,14.35688,2.060100079,90,194,0.446158886,5.525613308,887.9141846,4.509019375,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3332,USP GREEN species richness.xlsx,2,6
0,14.35688,2.060100079,90,194,0.446158886,5.525613308,887.9141846,4.509019375,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3332,USP GREEN species richness.xlsx,3,5
0,14.35688,2.060100079,90,194,0.446158886,5.525613308,887.9141846,4.509019375,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,3332,USP GREEN species richness.xlsx,4,5
0,25.25787,2.114900112,90,189,0.451136559,5.525613308,887.9141846,4.509019375,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33321,USP GREEN species richness.xlsx,1,6
0,25.25787,2.114900112,90,189,0.451136559,5.525613308,887.9141846,4.509019375,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33321,USP GREEN species richness.xlsx,2,5
0,25.25787,2.114900112,90,189,0.451136559,5.525613308,887.9141846,4.509019375,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33321,USP GREEN species richness.xlsx,3,8
0,25.25787,2.114900112,90,189,0.451136559,5.525613308,887.9141846,4.509019375,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33321,USP GREEN species richness.xlsx,4,8
0,17.456232,2.055999994,90,202,0.457119614,5.525613308,887.9141846,4.509019375,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33323,USP GREEN species richness.xlsx,1,7
0,17.456232,2.055999994,90,202,0.457119614,5.525613308,887.9141846,4.509019375,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33323,USP GREEN species richness.xlsx,2,6
0,17.456232,2.055999994,90,202,0.457119614,5.525613308,887.9141846,4.509019375,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33323,USP GREEN species richness.xlsx,3,7
0,17.456232,2.055999994,90,202,0.457119614,5.525613308,887.9141846,4.509019375,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33323,USP GREEN species richness.xlsx,4,8
0,21.313847,2.095299959,90,192,0.447064906,5.521019936,887.9141846,4.554173946,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33331,USP GREEN species richness.xlsx,1,2
0,21.313847,2.095299959,90,192,0.447064906,5.521019936,887.9141846,4.554173946,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33331,USP GREEN species richness.xlsx,2,6
0,21.313847,2.095299959,90,192,0.447064906,5.521019936,887.9141846,4.554173946,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33331,USP GREEN species richness.xlsx,3,8
0,21.313847,2.095299959,90,192,0.447064906,5.521019936,887.9141846,4.554173946,14.46064663,10.41454792,6.199093819,Rd90Cp,grasland agrarisch,USP,33331,USP GREEN species richness.xlsx,4,8
4,7.088018,1.446799994,90,188,0.41618818,5.507066727,887.9141846,4.862335205,14.46064663,10.41454792,6.199093819,Rd90Cp,"oever, slootkant",USP,33332,USP GREEN species richness.xlsx,1,3
4,7.088018,1.446799994,90,188,0.41618818,5.507066727,887.9141846,4.862335205,14.46064663,10.41454792,6.199093819,Rd90Cp,"oever, slootkant",USP,33332,USP GREEN species richness.xlsx,2,2
4,7.088018,1.446799994,90,188,0.41618818,5.507066727,887.9141846,4.862335205,14.46064663,10.41454792,6.199093819,Rd90Cp,"oever, slootkant",USP,33332,USP GREEN species richness.xlsx,3,14
4,7.088018,1.446799994,90,188,0.41618818,5.507066727,887.9141846,4.862335205,14.46064663,10.41454792,6.199093819,Rd90Cp,"oever, slootkant",USP,33332,USP GREEN species richness.xlsx,4,13
0,10.4,1.808099985,69,145,0.319794953,5.858089924,885.7172852,5.013242722,14.45900822,10.41802311,6.203335285,Rn47C,grasland agrarisch,USP,111,USP PURPLE species richness.xlsx,1,0
0,10.4,1.808099985,69,145,0.319794953,5.858089924,885.7172852,5.013242722,14.45900822,10.41802311,6.203335285,Rn47C,grasland agrarisch,USP,111,USP PURPLE species richness.xlsx,2,0
0,10.4,1.808099985,69,145,0.319794953,5.858089924,885.7172852,5.013242722,14.45900822,10.41802311,6.203335285,Rn47C,grasland agrarisch,USP,111,USP PURPLE species richness.xlsx,3,0
0,10.4,1.808099985,69,145,0.319794953,5.858089924,885.7172852,5.013242722,14.45900822,10.41802311,6.203335285,Rn47C,grasland agrarisch,USP,111,USP PURPLE species richness.xlsx,4,0
16,39,2.199899912,48,175,0.406980693,5.453206539,885.7172852,6.100759506,14.45900822,10.41802311,6.203335285,urban_soil,grasland overig,USP,112,USP PURPLE species richness.xlsx,1,5
16,39,2.199899912,48,175,0.406980693,5.453206539,885.7172852,6.100759506,14.45900822,10.41802311,6.203335285,urban_soil,grasland overig,USP,112,USP PURPLE species richness.xlsx,2,5
16,39,2.199899912,48,175,0.406980693,5.453206539,885.7172852,6.100759506,14.45900822,10.41802311,6.203335285,urban_soil,grasland overig,USP,112,USP PURPLE species richness.xlsx,3,4
16,39,2.199899912,48,175,0.406980693,5.453206539,885.7172852,6.100759506,14.45900822,10.41802311,6.203335285,urban_soil,grasland overig,USP,112,USP PURPLE species richness.xlsx,4,4
0,51.599998,1.878499985,69,173,0.389408112,5.958179951,885.7172852,6.112988949,14.45900822,10.41802311,6.203335285,Rn95C,grasland agrarisch,USP,113,USP PURPLE species richness.xlsx,1,4
0,51.599998,1.878499985,69,173,0.389408112,5.958179951,885.7172852,6.112988949,14.45900822,10.41802311,6.203335285,Rn95C,grasland agrarisch,USP,113,USP PURPLE species richness.xlsx,2,4
0,51.599998,1.878499985,69,173,0.389408112,5.958179951,885.7172852,6.112988949,14.45900822,10.41802311,6.203335285,Rn95C,grasland agrarisch,USP,113,USP PURPLE species richness.xlsx,3,4
0,51.599998,1.878499985,69,173,0.389408112,5.958179951,885.7172852,6.112988949,14.45900822,10.41802311,6.203335285,Rn95C,grasland agrarisch,USP,113,USP PURPLE species richness.xlsx,4,3
0,23.200001,2.367302179,58,81,0.057825752,5.592491627,885.7172852,6.214628696,14.45900822,10.41802311,6.203335285,urban_soil,BGT pand,USP,121,USP PURPLE species richness.xlsx,1,0
0,23.200001,2.367302179,58,81,0.057825752,5.592491627,885.7172852,6.214628696,14.45900822,10.41802311,6.203335285,urban_soil,BGT pand,USP,121,USP PURPLE species richness.xlsx,2,0
0,23.200001,2.367302179,58,81,0.057825752,5.592491627,885.7172852,6.214628696,14.45900822,10.41802311,6.203335285,urban_soil,BGT pand,USP,121,USP PURPLE species richness.xlsx,3,0
0,23.200001,2.367302179,58,81,0.057825752,5.592491627,885.7172852,6.214628696,14.45900822,10.41802311,6.203335285,urban_soil,BGT pand,USP,121,USP PURPLE species richness.xlsx,4,0
0,0,2.399100065,63,170,0.23366262,5.529043198,885.7172852,5.563055992,14.46294117,10.41370583,6.193953991,urban_soil,gesloten verharding,USP,122,USP PURPLE species richness.xlsx,1,0
0,0,2.399100065,63,170,0.23366262,5.529043198,885.7172852,5.563055992,14.46294117,10.41370583,6.193953991,urban_soil,gesloten verharding,USP,122,USP PURPLE species richness.xlsx,2,0
0,0,2.399100065,63,170,0.23366262,5.529043198,885.7172852,5.563055992,14.46294117,10.41370583,6.193953991,urban_soil,gesloten verharding,USP,122,USP PURPLE species richness.xlsx,3,0
0,0,2.399100065,63,170,0.23366262,5.529043198,885.7172852,5.563055992,14.46294117,10.41370583,6.193953991,urban_soil,gesloten verharding,USP,122,USP PURPLE species richness.xlsx,4,0
0,19,2.340399981,69,183,0.428476274,5.62062645,885.7172852,5.590970516,14.46294117,10.41370583,6.193953991,Rn95C,grasland overig,USP,123,USP PURPLE species richness.xlsx,1,0
0,19,2.340399981,69,183,0.428476274,5.62062645,885.7172852,5.590970516,14.46294117,10.41370583,6.193953991,Rn95C,grasland overig,USP,123,USP PURPLE species richness.xlsx,2,0
0,19,2.340399981,69,183,0.428476274,5.62062645,885.7172852,5.590970516,14.46294117,10.41370583,6.193953991,Rn95C,grasland overig,USP,123,USP PURPLE species richness.xlsx,3,0
0,19,2.340399981,69,183,0.428476274,5.62062645,885.7172852,5.590970516,14.46294117,10.41370583,6.193953991,Rn95C,grasland overig,USP,123,USP PURPLE species richness.xlsx,4,0
0,44,1.872499943,69,182,0.438635945,5.922246456,885.7172852,5.860795975,14.46294117,10.41370583,6.193953991,Rn95C,grasland agrarisch,USP,131,USP PURPLE species richness.xlsx,1,2
0,44,1.872499943,69,182,0.438635945,5.922246456,885.7172852,5.860795975,14.46294117,10.41370583,6.193953991,Rn95C,grasland agrarisch,USP,131,USP PURPLE species richness.xlsx,2,3
0,44,1.872499943,69,182,0.438635945,5.922246456,885.7172852,5.860795975,14.46294117,10.41370583,6.193953991,Rn95C,grasland agrarisch,USP,131,USP PURPLE species richness.xlsx,3,2
0,44,1.872499943,69,182,0.438635945,5.922246456,885.7172852,5.860795975,14.46294117,10.41370583,6.193953991,Rn95C,grasland agrarisch,USP,131,USP PURPLE species richness.xlsx,4,2
0,27.4,1.058310151,69,141,0.417917848,6.044136524,885.7172852,5.010202885,14.46294117,10.41370583,6.193953991,urban_soil,waterloop,USP,132,USP PURPLE species richness.xlsx,1,6
0,27.4,1.058310151,69,141,0.417917848,6.044136524,885.7172852,5.010202885,14.46294117,10.41370583,6.193953991,urban_soil,waterloop,USP,132,USP PURPLE species richness.xlsx,2,6
0,27.4,1.058310151,69,141,0.417917848,6.044136524,885.7172852,5.010202885,14.46294117,10.41370583,6.193953991,urban_soil,waterloop,USP,132,USP PURPLE species richness.xlsx,3,6
